segment,segment_display,count,example_occurrences
rod en t,'rod en t',3,"[{""sentence_id"": 1357, ""text"": ""Finally, there are many small cats (including loose pet cats) that eat the far more numerous small prey like insects, rodents, lizards, and birds.""}, {""sentence_id"": 1366, ""text"": ""Ocelots like to eat small animals. They will catch monkeys, snakes, rodents and birds if they can. Almost all of the animals that the ocelot hunts are far smaller than it is.""}, {""sentence_id"": 1382, ""text"": ""While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse""}]"
adaptation,'adaptation',3,"[{""sentence_id"": 1370, ""text"": ""This new environment has different resources and different competitors, so the new population will need different features or adaptations to be a strong competitor than what they had needed before.""}, {""sentence_id"": 1371, ""text"": ""The original population hasn't changed at all, they still need the same adaptations as before.""}, {""sentence_id"": 1675, ""text"": ""Although AI has a strong connotation of science fiction, AI forms a very important branch of computer science, dealing with behavior, learning and intelligent adaptation in a machine.""}]"
foods ,'foods ',3,"[{""sentence_id"": 1377, ""text"": ""We make our houses from plants and make clothes from plants. Most foods that we eat are plants. Without plants, animals could not survive.""}, {""sentence_id"": 1528, ""text"": ""In contrast, animal foods (ants, termites, eggs) not only are easily digestible, but they provide high-quantity proteins that contain all the essential amino acids.""}, {""sentence_id"": 1764, ""text"": ""In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.""}]"
pot,'pot',3,"[{""sentence_id"": 1385, ""text"": ""For instance, they didn't have corn, nor tomatoes, nor potatoes, nor cocoa, and no ancient Roman ever tasted a turkey.""}, {""sentence_id"": 1636, ""text"": ""Elements like calcium and potassium are considered metals. Of course, there are also metals like silver and gold.""}, {""sentence_id"": 1708, ""text"": ""Around the old Medina it's easy to find places selling traditional Moroccan goods, such as tagines, pottery, leather goods, hookahs, and a whole spectrum of geegaws, but it's all for the tourists.""}]"
gods ,'gods ',3,"[{""sentence_id"": 1386, ""text"": ""The Babylonians built each of their gods a primary temple that was considered the home of the god.""}, {""sentence_id"": 1387, ""text"": ""People would bring sacrifices to the gods and the priests would try to attend to the needs of the gods through ceremonies and festivals.""}]"
sparsel,'sparsel',3,"[{""sentence_id"": 1395, ""text"": ""Greenland was settled sparsely. In the Norse sagas they say that Erik the Red was exiled from Iceland for murder, and when travelling further west, found Greenland and named it Greenland.""}, {""sentence_id"": 1692, ""text"": ""Large areas further north are quite sparsely populated and some is nearly uninhabited wilderness.""}, {""sentence_id"": 2004, ""text"": ""As the areas are sparsely populated, and light pollution therefore often not a problem, you will also be able to enjoy the stars.""}]"
shared ,'shared ',3,"[{""sentence_id"": 1407, ""text"": ""A civilization is a singular culture shared by a significant large group of people who live and work co-operatively, a society.""}, {""sentence_id"": 1521, ""text"": ""He even suggests that such abilities in interpreting human behavior may be shared by animals such as domestic dogs.""}, {""sentence_id"": 1668, ""text"": ""Before an organization can be innovative, leadership must create a culture of innovation as well as shared knowledge and organizational learning.""}]"
cal ,'cal ',3,"[{""sentence_id"": 1419, ""text"": ""Due to the cluster/group of islands Japan has, Japan is often referred to, on a geographical stance, as an \""archipelago\""""}, {""sentence_id"": 1592, ""text"": ""As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.""}, {""sentence_id"": 2005, ""text"": ""Japanese work culture is more hierarchical and formal that what Westerners may be used to.""}]"
Qin,'Qin',3,"[{""sentence_id"": 1422, ""text"": ""In 1683, Qing dynasty (1644-1912) forces take control of Taiwan’s western and northern coastal areas and declared Taiwan as a province of the Qing Empire in 1885.""}, {""sentence_id"": 1423, ""text"": ""In 1895, after defeat in the First Sino-Japanese War (1894-1895), the Qing government signs the Treaty of Shimonoseki, by which it cedes sovereignty over Taiwan to Japan, which rules the island until 1945.""}]"
herefor,'herefor',3,"[{""sentence_id"": 1430, ""text"": ""The aspect ratio of this format (dividing by twelve to obtain the simplest whole-number ratio) is therefore said to be 3:2.""}, {""sentence_id"": 1670, ""text"": ""Neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition. Therefore it narrows the research area and makes it much more exact.""}, {""sentence_id"": 2004, ""text"": ""As the areas are sparsely populated, and light pollution therefore often not a problem, you will also be able to enjoy the stars.""}]"
ad,'ad',3,"[{""sentence_id"": 1456, ""text"": ""he cave itself, which survived the times, gives a very vivid image of Muhammad’s spiritual inclinations.""}, {""sentence_id"": 1641, ""text"": ""Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.""}, {""sentence_id"": 1695, ""text"": ""Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.""}]"
ians ,'ians ',3,"[{""sentence_id"": 1461, ""text"": ""Built by the Egyptians in the third century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.""}, {""sentence_id"": 1627, ""text"": ""New Kingdom ancient Egyptians marvelled at their predecessors monuments, which were then well over a thousand year old.""}, {""sentence_id"": 1995, ""text"": ""Many of the traditions surrounding the holiday have been adopted also by non-believers in Christian countries and non-Christians around the world.""}]"
great ,'great ',3,"[{""sentence_id"": 1462, ""text"": ""The Giza Plateau, or \""Giza Necropolis\"" in the Egyptian Valley of the Dead contains several pyramids (of which the great pyramid is the largest), several small tombs, several temples, and the great Sphinx.""}, {""sentence_id"": 1682, ""text"": ""Sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes.""}, {""sentence_id"": 1947, ""text"": ""Also to the north visit the great Sanctuary of Our Lady of Fatima (Shrine), a place of worldwide famous Marian apparitions.""}]"
bow ,'bow ',3,"[{""sentence_id"": 1464, ""text"": ""The \""up bow\"" mark looks like a V and the \""down bow mark\"" like a staple or a square missing its bottom side.""}, {""sentence_id"": 1466, ""text"": ""An up-bow usually generates a softer sound, while a down-bow is stronger and more assertive.""}]"
p en cil ,'p en cil ',3,"[{""sentence_id"": 1467, ""text"": ""Feel free to pencil in your own marks, but remember the printed bowing marks are there for a musical reason, so they should usually be respected.""}, {""sentence_id"": 1640, ""text"": ""Thus, the pencil was a good friend to many people when it came out.""}, {""sentence_id"": 1641, ""text"": ""Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.""}]"
imper,'imper',3,"[{""sentence_id"": 1472, ""text"": ""The war expenditures of U.S. imperialism in the conquest of the Philippines were paid for by the Filipino people themselves.""}, {""sentence_id"": 1474, ""text"": ""Of course, the superprofits derived from the protracted exploitation of the Filipino people would constitute the basic gains of U.S. imperialism.""}, {""sentence_id"": 1478, ""text"": ""Technological determinism is a term that encompasses a wide range of ideas in practice, from technology-push or the technological imperative to a strict sense that human destiny is driven by an underlying logic associated with scientific laws and their manifestation in technology.""}]"
leads ,'leads ',3,"[{""sentence_id"": 1480, ""text"": ""For example, one might say that the motor car necessarily leads to the development of roads.""}, {""sentence_id"": 1482, ""text"": ""Mass car ownership also leads to a higher incidence of accidents on the roads, which leads to the invention of new techniques in healthcare for repairing damaged bodies.""}]"
owner,'owner',3,"[{""sentence_id"": 1481, ""text"": ""However, a nationwide road network is not economically viable for just a handful of cars, so new methods of production are developed to reduce the cost of car ownership.""}, {""sentence_id"": 1482, ""text"": ""Mass car ownership also leads to a higher incidence of accidents on the roads, which leads to the invention of new techniques in healthcare for repairing damaged bodies.""}, {""sentence_id"": 1754, ""text"": ""On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken; check with the owners in advance to determine what is an acceptable payment method.""}]"
geograph,'geograph',3,"[{""sentence_id"": 1484, ""text"": ""In the context of Romanticism, the geography molded individuals, and over time customs and culture related to that geography arose, and these, being in harmony with the place of the society, were better than arbitrarily imposed laws.""}, {""sentence_id"": 1871, ""text"": ""Severe weather can occur anywhere in the world, and there are different types of it, which can depend on geography, topography, and atmospheric conditions.""}]"
negl,'negl',3,"[{""sentence_id"": 1496, ""text"": ""Subcultures bring together like-minded individuals who feel neglected by societal standards and allow them to develop a sense of identity.""}, {""sentence_id"": 1500, ""text"": ""One of the most common methods used to illustrate the importance of socialization is to draw upon the few unfortunate cases of children who were, through neglect, misfortune, or wilful abuse, not socialized by adults while they were growing up.""}, {""sentence_id"": 1509, ""text"": ""Children are placed in Foster Care for a wide variety of reasons that range from neglect, to abuse, and even to extortion.""}]"
